Index,Título do PR,URL,Data de Criação,Data de Fechamento,Total de Revisões,Decisão da Revisão,Total de Adições,Total de Remoções,Total de Arquivos Alterados,Comprimento da Descrição,Tempo de Análise (horas),Total de Comentários,Total de Participantes
5,Python Question and Answers,https://github.com/bregman-arie/devops-exercises/pull/19,2019-10-22T12:16:29Z,2019-10-23T16:52:54Z,3,MERGED,271,1,1,30,28.606944444444444,1,3
6,Add Network Question and Answers,https://github.com/bregman-arie/devops-exercises/pull/20,2019-10-22T12:23:31Z,2019-10-23T16:21:08Z,1,MERGED,147,1,1,44,27.960277777777776,0,2
7,Answered 8th beginner python question,https://github.com/bregman-arie/devops-exercises/pull/25,2019-10-22T16:18:14Z,2019-10-22T21:09:19Z,3,MERGED,21,1,1,0,4.851388888888889,0,4
8,Updated the Beginners Section of Terraform,https://github.com/bregman-arie/devops-exercises/pull/45,2019-11-26T06:11:41Z,2019-11-28T12:38:46Z,3,MERGED,12,8,1,106,54.451388888888886,4,3
9,Added Security Related Questions,https://github.com/bregman-arie/devops-exercises/pull/67,2020-01-21T22:55:29Z,2020-01-22T07:46:49Z,1,MERGED,25,3,1,157,8.855555555555556,0,2
1,fix(doc): npm run doc fixed,https://github.com/microsoft/playwright/pull/2,2019-11-19T05:33:13Z,2019-11-19T21:59:52Z,4,MERGED,323,327,3,0,16.444166666666668,0,2
2,chore: remove unused files / events,https://github.com/microsoft/playwright/pull/4,2019-11-19T15:43:01Z,2019-11-19T18:49:10Z,1,MERGED,0,174,3,0,3.1025,0,2
3,docs: show browser test stats in the readme,https://github.com/microsoft/playwright/pull/24,2019-11-19T20:32:59Z,2019-11-20T00:30:25Z,1,MERGED,90,0,3,0,3.957222222222222,0,2
4,chore: remove page.metrics API,https://github.com/microsoft/playwright/pull/30,2019-11-20T04:00:31Z,2019-11-20T17:28:23Z,1,MERGED,3,128,5,0,13.464444444444444,0,2
5,chore: remove page.queryObjects API,https://github.com/microsoft/playwright/pull/31,2019-11-20T04:24:51Z,2019-11-20T17:28:41Z,1,MERGED,0,92,4,0,13.063888888888888,4,3
6,feat(webkit): pass all keyboard tests,https://github.com/microsoft/playwright/pull/39,2019-11-20T23:31:55Z,2019-11-21T00:39:13Z,1,MERGED,53,40,5,131,1.1216666666666666,0,2
7,chore: introduce injected source lazily evaluated by execution context,https://github.com/microsoft/playwright/pull/42,2019-11-21T01:09:15Z,2019-11-21T22:43:31Z,3,MERGED,88,5,6,83,21.57111111111111,1,2
8,chore: move interception API into features/,https://github.com/microsoft/playwright/pull/43,2019-11-21T04:56:59Z,2019-11-21T22:41:39Z,1,MERGED,294,217,18,0,17.744444444444444,0,2
9,feat(fill): option to wait for the element to become enabled before filling,https://github.com/microsoft/playwright/pull/44,2019-11-21T17:59:02Z,2019-11-27T17:14:34Z,3,MERGED,80,17,8,0,143.2588888888889,1,3
10,feat(select): allow to select options by value/label/id/index,https://github.com/microsoft/playwright/pull/46,2019-11-22T00:18:51Z,2019-11-22T05:19:22Z,1,MERGED,171,28,8,0,5.008611111111111,0,2
11,feat: remove all environment variables and references to puppeteer-core,https://github.com/microsoft/playwright/pull/47,2019-11-22T00:36:20Z,2019-11-22T05:17:24Z,1,MERGED,34,168,11,353,4.684444444444445,0,2
12,feat(chromium): roll Chromium to r717627,https://github.com/microsoft/playwright/pull/49,2019-11-22T01:11:47Z,2019-11-22T05:16:00Z,1,MERGED,20,9,3,0,4.070277777777778,0,2
13,feat(engines): introduce a css selector engine and a way to query it,https://github.com/microsoft/playwright/pull/50,2019-11-22T01:29:39Z,2019-11-22T23:36:18Z,3,MERGED,340,48,17,0,22.110833333333332,0,3
14,chore: remove connection / session redundancy,https://github.com/microsoft/playwright/pull/51,2019-11-22T05:14:58Z,2019-11-22T18:05:33Z,1,MERGED,30,57,4,0,12.843055555555555,1,2
15,chore: move wsEndpoint and browser target APIs to features/,https://github.com/microsoft/playwright/pull/52,2019-11-22T06:26:26Z,2019-11-22T19:25:53Z,2,MERGED,39,45,6,0,12.990833333333333,0,2
16,chore: unify emulateMedia APIs,https://github.com/microsoft/playwright/pull/53,2019-11-22T16:59:30Z,2019-11-22T19:24:56Z,2,MERGED,74,101,7,0,2.423888888888889,0,2
17,feat(page): support Page.evaluateOnNewDocument for WebKit,https://github.com/microsoft/playwright/pull/55,2019-11-22T19:54:38Z,2019-11-22T21:14:08Z,3,MERGED,6,1,2,0,1.325,1,2
18,feat: playwright.downloadBrowser,https://github.com/microsoft/playwright/pull/56,2019-11-22T19:57:39Z,2019-12-05T01:58:38Z,5,MERGED,65,32,12,237,294.0163888888889,1,3
19,fix(page): support multiple bootstrap scripts,https://github.com/microsoft/playwright/pull/59,2019-11-22T22:09:46Z,2019-11-23T00:25:37Z,1,MERGED,16,1,2,10,2.2641666666666667,0,2
20,chore: introduce types for all evaluation functions,https://github.com/microsoft/playwright/pull/65,2019-11-23T21:13:58Z,2019-11-25T23:07:28Z,3,MERGED,162,129,17,573,49.891666666666666,2,3
21,chore(chromium): make WaitTask not depend on DOMWorld,https://github.com/microsoft/playwright/pull/66,2019-11-24T01:29:15Z,2019-11-26T00:55:03Z,2,MERGED,66,42,1,36,47.43,0,2
22,chore: reuse WaitTask between browsers,https://github.com/microsoft/playwright/pull/67,2019-11-24T01:29:21Z,2019-11-26T04:28:34Z,1,MERGED,243,538,4,0,50.98694444444445,1,2
23,chore: move methods with a single caller from DOMWorld to Frame,https://github.com/microsoft/playwright/pull/68,2019-11-24T16:59:50Z,2019-11-26T16:57:53Z,1,MERGED,391,451,6,0,47.9675,1,2
24,"chore: move Keyboard to common, with RawKeyboardImpl per vendor",https://github.com/microsoft/playwright/pull/69,2019-11-25T18:13:20Z,2019-11-25T19:19:20Z,1,MERGED,287,452,13,135,1.1,0,2
1,Add oneliner for batch quantization,https://github.com/ggerganov/llama.cpp/pull/17,2023-03-11T17:45:06Z,2023-03-13T16:26:23Z,3,MERGED,6,0,1,0,46.68805555555556,4,5
2,Feature/repeat penalty,https://github.com/ggerganov/llama.cpp/pull/20,2023-03-11T19:25:03Z,2023-03-12T09:27:42Z,1,MERGED,36,3,3,265,14.044166666666667,1,2
3,Windows fixes,https://github.com/ggerganov/llama.cpp/pull/31,2023-03-12T03:27:55Z,2023-03-12T20:15:00Z,2,MERGED,30,19,4,522,16.78472222222222,0,2
4,Nix flake,https://github.com/ggerganov/llama.cpp/pull/40,2023-03-12T09:25:56Z,2023-03-17T22:03:48Z,5,MERGED,95,0,3,1469,132.63111111111112,16,6
5,Reduce model loading time,https://github.com/ggerganov/llama.cpp/pull/43,2023-03-12T10:43:37Z,2023-03-13T16:33:44Z,3,MERGED,4,0,1,226,29.835277777777776,1,2
6,Fix typo in README,https://github.com/ggerganov/llama.cpp/pull/45,2023-03-12T11:10:37Z,2023-03-12T20:30:09Z,1,MERGED,1,1,1,0,9.325555555555555,0,3
7,"use fprintf for diagnostic output, keep printf only for printing model output",https://github.com/ggerganov/llama.cpp/pull/48,2023-03-12T13:34:22Z,2023-03-13T16:39:56Z,2,MERGED,46,46,1,127,27.092777777777776,6,4
8,fix: add POSIX functionality for Linux compilation,https://github.com/ggerganov/llama.cpp/pull/51,2023-03-12T14:42:43Z,2023-03-22T17:20:25Z,1,MERGED,3,0,1,105,242.62833333333333,7,4
9,Add back top_k,https://github.com/ggerganov/llama.cpp/pull/56,2023-03-12T18:13:33Z,2023-03-12T20:23:15Z,2,MERGED,12,89,3,75,2.1616666666666666,1,4
10,Misc: Make the conversion script executable,https://github.com/ggerganov/llama.cpp/pull/68,2023-03-13T00:09:01Z,2023-03-14T17:13:39Z,1,MERGED,3,1,2,103,41.077222222222225,2,2
11,Misc: Use argparse,https://github.com/ggerganov/llama.cpp/pull/72,2023-03-13T00:35:52Z,2023-03-13T16:17:55Z,2,MERGED,32,38,2,351,15.700833333333334,2,4
12,Initial support for CMake,https://github.com/ggerganov/llama.cpp/pull/75,2023-03-13T02:33:08Z,2023-03-13T17:12:34Z,1,MERGED,123,0,1,434,14.657222222222222,2,2
13,Create a C-style API similar to whisper.cpp,https://github.com/ggerganov/llama.cpp/pull/77,2023-03-13T03:04:55Z,2023-03-21T20:52:07Z,18,MERGED,1616,1186,8,567,209.78666666666666,6,5
14,Fix UTF-8 handling (including colors),https://github.com/ggerganov/llama.cpp/pull/79,2023-03-13T05:07:22Z,2023-03-13T16:24:19Z,2,MERGED,27,11,2,737,11.2825,1,4
15,Add NetBSD support.,https://github.com/ggerganov/llama.cpp/pull/90,2023-03-13T11:25:53Z,2023-03-13T16:40:54Z,1,MERGED,6,2,3,0,5.250277777777778,0,2
16,Add quantize script for batch quantization,https://github.com/ggerganov/llama.cpp/pull/92,2023-03-13T12:50:30Z,2023-03-13T16:15:21Z,1,MERGED,18,31,2,145,3.4141666666666666,3,4
17,Add windows to the CI,https://github.com/ggerganov/llama.cpp/pull/98,2023-03-13T18:33:45Z,2023-03-13T20:29:11Z,1,MERGED,14,0,1,0,1.923888888888889,0,2
18,Refactoring `convert-pth-to-ggml.py`: more concise and readable,https://github.com/ggerganov/llama.cpp/pull/109,2023-03-14T00:59:06Z,2023-03-19T17:17:40Z,1,MERGED,84,108,1,0,136.30944444444444,2,4
19,add ptread link to fix cmake build under linux,https://github.com/ggerganov/llama.cpp/pull/114,2023-03-14T04:22:51Z,2023-03-17T16:38:24Z,1,MERGED,43,3,2,976,84.25916666666667,6,5
20,add SIGINT support for _WIN32 environments,https://github.com/ggerganov/llama.cpp/pull/120,2023-03-14T06:40:00Z,2023-03-15T19:56:25Z,1,MERGED,9,2,1,0,37.27361111111111,0,2
21,Fix potential licensing issue,https://github.com/ggerganov/llama.cpp/pull/126,2023-03-14T10:15:26Z,2023-03-15T19:39:07Z,1,MERGED,1,1,1,447,33.39472222222222,6,5
22,Adding missing features of CMakeLists.txt & Refactoring,https://github.com/ggerganov/llama.cpp/pull/131,2023-03-14T12:57:49Z,2023-03-21T00:37:17Z,9,MERGED,153,76,1,1655,155.65777777777777,4,5
23,🚀 Dockerize llamacpp,https://github.com/ggerganov/llama.cpp/pull/132,2023-03-14T13:21:47Z,2023-03-17T09:47:06Z,9,MERGED,270,2,9,1320,68.42194444444445,20,7
24,Don't use vdotq_s32 if it's not available,https://github.com/ggerganov/llama.cpp/pull/139,2023-03-14T17:54:20Z,2023-03-14T19:34:37Z,2,MERGED,32,1,1,285,1.6713888888888888,0,2
25,Use `tokenizer.vocab_size()` instead of hardcoding 32000 when converting,https://github.com/ggerganov/llama.cpp/pull/142,2023-03-14T20:34:30Z,2023-03-15T19:37:50Z,1,MERGED,1,1,1,287,23.055555555555557,0,2
1,增加Token使用量显示 ,https://github.com/binary-husky/gpt_academic/pull/86,2023-03-29T07:29:42Z,2023-04-05T06:28:06Z,1,MERGED,6627,362,29,13,166.97333333333333,2,26
2,update en2ch prompt,https://github.com/binary-husky/gpt_academic/pull/388,2023-04-09T03:53:51Z,2023-04-09T16:39:54Z,1,MERGED,1,2,2,2939,12.7675,4,4
1,Response section expands if hidden when sending a request,https://github.com/hoppscotch/hoppscotch/pull/1,2019-08-22T09:12:28Z,2019-08-22T10:33:46Z,1,MERGED,3,0,1,354,1.355,11,3
2,History is persisted in local storage,https://github.com/hoppscotch/hoppscotch/pull/3,2019-08-22T11:47:22Z,2019-08-22T12:57:28Z,1,MERGED,10,1,1,102,1.1683333333333332,5,3
3,feat(PWA) make PWA easily installable,https://github.com/hoppscotch/hoppscotch/pull/10,2019-08-22T19:53:26Z,2019-08-23T04:18:59Z,1,MERGED,31,0,1,31,8.425833333333333,2,3
4,fix for pwa install issue,https://github.com/hoppscotch/hoppscotch/pull/20,2019-08-22T22:26:29Z,2019-08-23T00:50:32Z,1,MERGED,1,1,1,39,2.4008333333333334,2,3
5,Auto Update Dependencies ,https://github.com/hoppscotch/hoppscotch/pull/27,2019-08-23T05:46:50Z,2019-08-23T13:58:43Z,1,MERGED,2,0,1,73,8.198055555555555,5,4
6,`Copy Response` Button ,https://github.com/hoppscotch/hoppscotch/pull/34,2019-08-23T11:30:59Z,2019-08-23T16:47:28Z,1,MERGED,11,2,1,76,5.2747222222222225,7,4
7,Add Share Buttons ,https://github.com/hoppscotch/hoppscotch/pull/42,2019-08-23T22:05:36Z,2019-08-28T00:52:38Z,1,MERGED,8,0,1,0,98.7838888888889,4,4
8,🎨 Add theme support (and settings storage),https://github.com/hoppscotch/hoppscotch/pull/55,2019-08-25T00:01:14Z,2019-08-25T01:57:34Z,2,MERGED,854,420,15,1194,1.9388888888888889,9,4
9,Feature/raw input,https://github.com/hoppscotch/hoppscotch/pull/63,2019-08-25T21:15:05Z,2019-08-26T05:59:59Z,2,MERGED,61,27,1,0,8.748333333333333,8,4
10,Added Copy response Button,https://github.com/hoppscotch/hoppscotch/pull/64,2019-08-26T06:32:38Z,2019-08-26T08:25:30Z,1,MERGED,22,3,2,26,1.8811111111111112,4,3
11,Enable shareable requests with parameters in url queries,https://github.com/hoppscotch/hoppscotch/pull/72,2019-08-27T22:20:05Z,2019-08-30T01:56:22Z,2,MERGED,8,0,1,723,51.60472222222222,14,4
12,Readable GitHub logo,https://github.com/hoppscotch/hoppscotch/pull/80,2019-08-28T11:11:29Z,2019-08-28T13:32:04Z,2,MERGED,8,2,2,142,2.3430555555555554,5,4
1,Adding chapter 1 Introduction to generative AI,https://github.com/microsoft/generative-ai-for-beginners/pull/21,2023-09-21T16:32:34Z,2023-10-23T11:48:48Z,11,MERGED,91,19,9,164,763.2705555555556,2,3
2,Feat/add codespaces jupyter,https://github.com/microsoft/generative-ai-for-beginners/pull/22,2023-09-27T12:45:43Z,2023-10-11T18:40:00Z,1,MERGED,632,77,10,86,341.90472222222223,1,2
3,Adding chapter 2 - Introduction to Generative AI,https://github.com/microsoft/generative-ai-for-beginners/pull/23,2023-09-29T18:14:11Z,2023-10-23T11:49:24Z,4,MERGED,156,1,13,260,569.5869444444445,0,3
4,"Building Chat Applications, Lesson 7",https://github.com/microsoft/generative-ai-for-beginners/pull/24,2023-10-03T09:24:54Z,2023-10-23T21:00:02Z,3,MERGED,2996,0,6,0,491.5855555555556,1,2
5,Lesson 12: designing UX for AI,https://github.com/microsoft/generative-ai-for-beginners/pull/25,2023-10-05T18:49:26Z,2023-10-23T11:54:25Z,1,MERGED,103,0,9,62,425.0830555555556,0,3
6,Adding Lesson 10: Build Low Code AI Applications,https://github.com/microsoft/generative-ai-for-beginners/pull/26,2023-10-06T13:49:50Z,2023-10-23T11:54:01Z,2,MERGED,244,0,15,0,406.0697222222222,0,2
7,Lesson 4 - Intro to Prompt Engineering,https://github.com/microsoft/generative-ai-for-beginners/pull/27,2023-10-07T00:09:18Z,2023-10-23T11:50:24Z,2,MERGED,391,3,14,243,395.685,1,2
8,Added the Notebook for Lesson 11,https://github.com/microsoft/generative-ai-for-beginners/pull/28,2023-10-09T20:33:19Z,2023-10-22T18:48:08Z,1,MERGED,687,0,3,44,310.24694444444447,0,2
9,"Adding Chapter 6 , Text Generation app, adding text generation, initial commit",https://github.com/microsoft/generative-ai-for-beginners/pull/29,2023-10-16T18:47:52Z,2023-10-26T07:13:03Z,4,MERGED,1653,0,4,113,228.41972222222222,0,2
10,Adding Chapter 9,https://github.com/microsoft/generative-ai-for-beginners/pull/30,2023-10-18T17:01:37Z,2023-10-26T07:15:31Z,1,MERGED,969,0,14,49,182.23166666666665,0,3
11,Building Search Apps with Vectors,https://github.com/microsoft/generative-ai-for-beginners/pull/32,2023-10-19T10:02:24Z,2023-10-25T22:00:36Z,1,MERGED,2052,0,18,75,155.97,0,2
12,Final review - Chapter 2,https://github.com/microsoft/generative-ai-for-beginners/pull/38,2023-10-26T13:14:43Z,2023-10-27T13:24:06Z,16,MERGED,44,17,1,119,24.156388888888888,0,2
1,Rename README to README.rst and enhance formatting,https://github.com/python/cpython/pull/2,2017-02-10T22:41:59Z,2017-02-11T01:21:39Z,8,MERGED,44,51,2,207,2.661111111111111,14,8
2,bpo-29403: Fix mock's broken autospec behavior on method-bound builtin functions,https://github.com/python/cpython/pull/3,2017-02-10T23:07:39Z,2017-07-20T00:01:14Z,3,MERGED,18,1,3,803,3816.8930555555557,16,10
3,Update Python Software Foundation Copyright Year.,https://github.com/python/cpython/pull/4,2017-02-10T23:15:26Z,2017-02-14T16:09:30Z,7,MERGED,45,46,38,113,88.9011111111111,18,12
4,Change some mercurial/ hg.python.org references.,https://github.com/python/cpython/pull/8,2017-02-10T23:58:12Z,2017-02-16T15:18:43Z,5,MERGED,6,6,4,0,135.34194444444444,5,7
5,Fix some deprecation warnings in Doc/conf.py,https://github.com/python/cpython/pull/9,2017-02-11T00:04:16Z,2017-02-11T04:47:38Z,1,MERGED,17,17,3,108,4.722777777777778,4,6
6,bpo-29474: Improve documentation for weakref.WeakValueDictionary,https://github.com/python/cpython/pull/10,2017-02-11T00:24:44Z,2017-02-12T16:17:51Z,1,MERGED,5,5,1,220,39.88527777777778,3,3
7,bpo-29474: Improve documentation for weakref.WeakValueDictionary,https://github.com/python/cpython/pull/11,2017-02-11T00:33:40Z,2017-02-11T01:44:58Z,1,MERGED,2,2,1,113,1.1883333333333332,1,3
8,bpo-29524: Add Objects/call.c file,https://github.com/python/cpython/pull/12,2017-02-11T00:38:46Z,2017-02-12T18:27:06Z,2,MERGED,1393,1345,9,369,41.80555555555556,3,4
9,bpo-29438: fixed use-after-free in key sharing dict,https://github.com/python/cpython/pull/17,2017-02-11T02:57:19Z,2017-02-12T04:51:31Z,2,MERGED,9,3,2,0,25.903333333333332,2,4
10,Rename Doc/README.txt to Doc/README.rst,https://github.com/python/cpython/pull/19,2017-02-11T03:38:27Z,2017-02-15T01:01:58Z,6,MERGED,12,12,3,101,93.39194444444445,17,7
11,Update link destination of the Mersenne Twister homepage,https://github.com/python/cpython/pull/20,2017-02-11T03:55:18Z,2017-02-15T09:04:44Z,1,MERGED,3,3,1,0,101.15722222222222,9,5
12,Update readme,https://github.com/python/cpython/pull/21,2017-02-11T05:33:36Z,2017-02-14T04:01:04Z,12,MERGED,77,83,1,252,70.45777777777778,2,8
13,[backport to 3.6] bpo-29474: Improve documentation for weakref.WeakValueDictionary,https://github.com/python/cpython/pull/22,2017-02-11T05:49:52Z,2017-02-12T16:18:07Z,1,MERGED,5,5,1,160,34.47083333333333,2,3
14,[backport to 3.5] bpo-29474: Improve documentation for weakref.WeakValueDictionary,https://github.com/python/cpython/pull/23,2017-02-11T05:50:14Z,2017-02-12T16:21:36Z,1,MERGED,5,5,1,160,34.522777777777776,1,3
15,bpo-28837: Fix lib2to3 handling of map/zip/filter,https://github.com/python/cpython/pull/24,2017-02-11T08:31:12Z,2017-04-06T05:19:41Z,3,MERGED,110,26,5,477,1292.8080555555555,2,3
16,[backport to 3.6] bpo-29529: Add .travis.yml to 3.6 branch,https://github.com/python/cpython/pull/25,2017-02-11T09:15:46Z,2017-02-19T05:12:00Z,1,MERGED,104,0,1,0,187.93722222222223,12,6
17,[backport to 3.5] bpo-29529: Add .travis.yml to 3.5 branch,https://github.com/python/cpython/pull/26,2017-02-11T09:16:07Z,2017-02-19T05:13:02Z,2,MERGED,104,0,1,0,187.94861111111112,1,7
18,[backport to 2.7] bpo-29529: Add .travis.yml to 2.7 branch,https://github.com/python/cpython/pull/27,2017-02-11T09:19:24Z,2017-02-20T00:44:54Z,3,MERGED,77,0,1,0,207.425,2,6
19,bpo-28556: Various updates to typing,https://github.com/python/cpython/pull/28,2017-02-11T11:53:37Z,2017-02-13T21:50:15Z,2,MERGED,335,58,4,299,57.943888888888885,11,5
20,Allow up to a 0.01% drop in coverage,https://github.com/python/cpython/pull/30,2017-02-11T16:21:25Z,2017-02-13T04:21:20Z,2,MERGED,6,2,1,171,35.99861111111111,4,7
21,"bpo-10746: ctypes: Fix PEP 3118 type codes for c_long, c_bool, c_int",https://github.com/python/cpython/pull/31,2017-02-11T19:35:34Z,2017-08-28T12:08:50Z,6,MERGED,123,30,3,1631,4744.554444444444,26,6
22,bpo-29576: Improve some deprecations in the importlib,https://github.com/python/cpython/pull/32,2017-02-12T00:22:29Z,2017-02-16T02:00:32Z,4,MERGED,41,7,5,666,97.63416666666667,5,4
23,Add Python version since deprecation in base64 methods.,https://github.com/python/cpython/pull/33,2017-02-12T00:32:35Z,2017-03-02T14:21:27Z,2,MERGED,25,6,3,154,445.81444444444446,6,4
24,bpo-29026: Clarify documentation of time.time,https://github.com/python/cpython/pull/34,2017-02-12T02:41:22Z,2017-02-16T10:00:46Z,11,MERGED,35,7,1,312,103.32333333333334,3,6
25,bpo-28929: Link the documentation to its source file on GitHub,https://github.com/python/cpython/pull/35,2017-02-12T03:50:00Z,2017-02-12T21:07:06Z,1,MERGED,5,2,1,86,17.285,1,3
26,[backport to 3.5] bpo-28929: Link the documentation to its source file on GitHub,https://github.com/python/cpython/pull/36,2017-02-12T03:54:49Z,2017-02-12T21:08:01Z,2,MERGED,5,2,1,158,17.22,0,4
27,[backport to 3.6] bpo-28929: Link the documentation to its source file on GitHub,https://github.com/python/cpython/pull/37,2017-02-12T03:55:17Z,2017-02-12T21:08:25Z,3,MERGED,5,2,1,158,17.218888888888888,0,4
28,[backport to 2.7] bpo-28929: Link the documentation to its source file on GitHub,https://github.com/python/cpython/pull/38,2017-02-12T04:05:08Z,2017-02-12T21:07:34Z,2,MERGED,3,2,1,86,17.040555555555557,0,3
29,[backport to 3.6] bpo-29438: fixed use-after-free in key sharing dict,https://github.com/python/cpython/pull/39,2017-02-12T05:11:17Z,2017-02-13T00:19:06Z,2,MERGED,9,3,2,0,19.130277777777778,0,4
30,[backport to 3.5] bpo-29438: Fixed use-after-free in key sharing dict,https://github.com/python/cpython/pull/40,2017-02-12T05:38:10Z,2017-02-13T00:16:20Z,3,MERGED,6,6,2,0,18.636111111111113,0,4
31,bpo-29521 Fix two minor documentation build warnings,https://github.com/python/cpython/pull/41,2017-02-12T06:40:19Z,2017-02-13T13:57:14Z,1,MERGED,5,4,2,813,31.281944444444445,1,5
32,[backport to 3.6] Bpo news support 3.6,https://github.com/python/cpython/pull/42,2017-02-12T07:44:10Z,2017-02-12T12:18:46Z,1,MERGED,4,4,1,59,4.576666666666667,2,4
33,"[backport to 3.5] Support ""bpo-"" in Misc/NEWS ",https://github.com/python/cpython/pull/43,2017-02-12T07:48:52Z,2017-02-13T20:11:26Z,1,MERGED,4,4,1,95,36.37611111111111,3,4
34,[backport to 2.7] Change documentation's `Show Source` link to GitHub,https://github.com/python/cpython/pull/44,2017-02-12T07:52:17Z,2017-02-12T20:59:21Z,3,MERGED,2,2,1,95,13.117777777777778,3,3
